datetime,open,high,low,close,volume
2026-01-06 10:10:00+05:30,1576.4,1577.2,1575.5,1575.5,44430
2026-01-06 10:15:00+05:30,1575.5,1575.8,1574.1,1574.5,52541
2026-01-06 10:20:00+05:30,1574.6,1575.2,1573.0,1573.0,55112
2026-01-06 10:25:00+05:30,1573.1,1573.9,1571.4,1572.6,79683
2026-01-06 10:30:00+05:30,1572.6,1575.2,1572.5,1574.2,47577
2026-01-06 10:35:00+05:30,1574.1,1574.4,1572.3,1574.2,26799
2026-01-06 10:40:00+05:30,1573.9,1575.7,1573.9,1574.5,37594
2026-01-06 10:45:00+05:30,1574.6,1575.6,1574.2,1574.5,35896
2026-01-06 10:50:00+05:30,1574.6,1574.8,1573.7,1574.0,22959
2026-01-06 10:55:00+05:30,1574.0,1574.6,1572.2,1572.2,21911
2026-01-06 11:00:00+05:30,1572.2,1578.7,1572.2,1578.2,70661
2026-01-06 11:05:00+05:30,1578.2,1583.7,1578.2,1583.4,88169
2026-01-06 11:10:00+05:30,1583.5,1585.6,1582.8,1583.3,90492
2026-01-06 11:15:00+05:30,1583.7,1584.7,1582.2,1582.2,61438
2026-01-06 11:20:00+05:30,1582.3,1582.7,1579.4,1579.7,59888
2026-01-06 11:25:00+05:30,1579.2,1581.7,1578.2,1581.5,65501
2026-01-06 11:30:00+05:30,1581.8,1581.8,1577.9,1577.9,59662
2026-01-06 11:35:00+05:30,1578.0,1580.4,1578.0,1578.1,50118
2026-01-06 11:40:00+05:30,1579.2,1579.9,1578.0,1579.6,45889
2026-01-06 11:45:00+05:30,1579.6,1580.8,1578.8,1579.8,21561
2026-01-06 11:50:00+05:30,1579.9,1580.2,1578.8,1579.4,29266
2026-01-06 11:55:00+05:30,1579.5,1579.7,1577.3,1577.8,59564
2026-01-06 12:00:00+05:30,1577.9,1579.6,1577.8,1579.4,13498
2026-01-06 12:05:00+05:30,1579.4,1580.0,1578.0,1578.1,27489
2026-01-06 12:10:00+05:30,1578.1,1578.1,1577.1,1577.9,18190
2026-01-06 12:15:00+05:30,1578.0,1579.3,1577.8,1578.9,60470
2026-01-06 12:20:00+05:30,1578.9,1579.9,1577.9,1579.8,55716
2026-01-06 12:25:00+05:30,1579.8,1580.1,1579.8,1579.9,26764
2026-01-06 12:30:00+05:30,1579.9,1580.1,1579.8,1579.8,20010
2026-01-06 12:35:00+05:30,1579.8,1579.9,1578.7,1578.7,33859
2026-01-06 12:40:00+05:30,1578.7,1579.8,1578.6,1579.2,53002
2026-01-06 12:45:00+05:30,1579.2,1579.4,1578.0,1578.3,10414
2026-01-06 12:50:00+05:30,1578.2,1579.7,1578.2,1579.7,19540
2026-01-06 12:55:00+05:30,1579.7,1580.6,1579.3,1579.7,68190
2026-01-06 13:00:00+05:30,1579.7,1580.3,1579.0,1579.6,83108
2026-01-06 13:05:00+05:30,1579.4,1580.9,1579.2,1579.7,56471
2026-01-06 13:10:00+05:30,1579.7,1579.8,1579.0,1579.1,8736
2026-01-06 13:15:00+05:30,1579.0,1579.5,1577.9,1578.0,13906
2026-01-06 13:20:00+05:30,1578.1,1578.1,1575.5,1575.6,30294
2026-01-06 13:25:00+05:30,1575.5,1576.1,1575.2,1575.5,33558
2026-01-06 13:30:00+05:30,1575.5,1575.9,1574.4,1574.7,23899
